Dist Code,Year,State Code,State Name,Dist Name,PRIMARY SECTOR CONSTANT PRICES (in Millions Rs),PRIMARY SECTOR CURRENT PRICES (in Million Rs),PRIMARY SECTOR CONSTANT SHARES (Percent),PRIMARY SECTOR CURRENT SHARES (Percent),SECONDARY SECTOR CONSTANT PRICES (Millions in Rs),SECONDARY SECTOR CURRENT PRICES (Millions in Rs),SECONDARY SECTOR CONSTANT SHARES (Percent),SECONDARY SECTOR CURRENT SHARES (Percent),TERTIARY SECTOR CONSTANT PRICES (Millions in Rs),TERTIARY SECTOR CURRENT PRICES (Millions in Rs),TERTIARY SECTOR CONSTANT SHARES (Percent),TERTIARY SECTOR CURRENT SHARES (Percent),Total Constant Prices (in Millions Rs),Total Current Prices (in Millions Rs),Per Capita Current Prices (1000 in Rs),State,District,Latitude,Longitude
707,2008 (2004),8,Orissa,Keonjhar,7928,12158,13.55,14.22,30731,48938,52.51,57.26,19868,24377,33.95,28.52,58526,85473,50,Orissa,Keonjhar,21.492257402597374,85.76276987012994
707,2009 (2004),8,Orissa,Keonjhar,8908,13896,14.39,15.2,30803,47623,49.76,52.11,22187,29873,35.84,32.69,61898,91392,52,Orissa,Keonjhar,21.492257402597374,85.76276987012994
707,2010 (2004),8,Orissa,Keonjhar,8634,14737,13.25,12.71,31278,63572,48.01,54.82,25239,37657,38.74,32.47,65150,115966,65,Orissa,Keonjhar,21.492257402597374,85.76276987012994
707,2011 (2004),8,Orissa,Keonjhar,8218,14098,12.4,11.37,31386,67536,47.35,54.45,26682,42392,40.25,34.18,66286,124026,69,Orissa,Keonjhar,21.492257402597374,85.76276987012994
707,2012 (2004),8,Orissa,Keonjhar,9044,19059,12.77,13.28,33027,74653,46.62,52.0,28767,49849,40.61,34.72,70837,143562,79,Orissa,Keonjhar,21.492257402597374,85.76276987012994
707,2013 (2004),8,Orissa,Keonjhar,8713,21350,11.57,13.31,35170,80969,46.71,50.48,31415,58094,41.72,36.22,75298,160413,87,Orissa,Keonjhar,21.492257402597374,85.76276987012994
708,2007 (2004),8,Orissa,Koraput,8249,12930,29.75,36.07,8402,10370,30.31,28.93,11074,12547,39.94,35.0,27724,35847,28,Orissa,Koraput,18.82627794779476,82.81278469846964
708,2008 (2004),8,Orissa,Koraput,8185,12683,28.3,32.35,8525,11629,29.48,29.66,12211,14899,42.22,38.0,28922,39210,30,Orissa,Koraput,18.82627794779476,82.81278469846964
708,2009 (2004),8,Orissa,Koraput,5907,9135,21.81,23.89,8276,11536,30.56,30.17,12897,17571,47.63,45.95,27080,38242,29,Orissa,Koraput,18.82627794779476,82.81278469846964
708,2010 (2004),8,Orissa,Koraput,7742,13221,25.2,27.25,9178,14662,29.88,30.22,13798,20628,44.92,42.52,30719,48511,36,Orissa,Koraput,18.82627794779476,82.81278469846964
708,2011 (2004),8,Orissa,Koraput,7356,12631,23.78,24.71,9479,16020,30.65,31.33,14092,22476,45.56,43.96,30928,51127,37,Orissa,Koraput,18.82627794779476,82.81278469846964
708,2012 (2004),8,Orissa,Koraput,8109,17139,24.84,28.28,10118,18300,30.99,30.2,14425,25160,44.18,41.52,32651,60599,43,Orissa,Koraput,18.82627794779476,82.81278469846964
708,2013 (2004),8,Orissa,Koraput,7808,19208,23.39,28.66,10481,19737,31.4,29.45,15090,28074,45.21,41.89,33379,67018,47,Orissa,Koraput,18.82627794779476,82.81278469846964
711,2007 (2004),8,Orissa,Puri,7414,10973,19.9,24.11,9960,11689,26.73,25.69,19883,22841,53.37,50.2,37257,45503,28,Orissa,Puri,19.83509174603177,85.86698989898981
711,2008 (2004),8,Orissa,Puri,6840,10262,17.15,19.91,10447,13200,26.2,25.61,22593,28076,56.65,54.48,39879,51538,31,Orissa,Puri,19.83509174603177,85.86698989898981
711,2009 (2004),8,Orissa,Puri,6967,10796,16.63,18.59,9587,12598,22.89,21.69,25335,34691,60.48,59.72,41889,58085,35,Orissa,Puri,19.83509174603177,85.86698989898981
711,2010 (2004),8,Orissa,Puri,7303,12448,15.83,17.74,10519,14934,22.81,21.29,28301,42768,61.36,60.97,46123,70150,42,Orissa,Puri,19.83509174603177,85.86698989898981
711,2011 (2004),8,Orissa,Puri,7122,12655,14.93,16.41,10072,15184,21.12,19.69,30493,49279,63.94,63.9,47687,77118,45,Orissa,Puri,19.83509174603177,85.86698989898981
711,2012 (2004),8,Orissa,Puri,8058,16718,15.61,18.15,10948,17967,21.21,19.51,32614,57417,63.18,62.34,51620,92103,54,Orissa,Puri,19.83509174603177,85.86698989898981
711,2013 (2004),8,Orissa,Puri,7892,18813,14.38,17.84,11288,19437,20.56,18.43,35718,67199,65.06,63.73,54898,105449,61,Orissa,Puri,19.83509174603177,85.86698989898981
712,2007 (2004),8,Orissa,Sambalpur,6867,10664,18.07,22.98,18035,21035,47.46,45.34,13096,14699,34.47,31.68,37997,46398,47,Orissa,Sambalpur,21.515752380952385,84.34958483245157
712,2008 (2004),8,Orissa,Sambalpur,6790,10420,16.82,20.12,18994,23795,47.06,45.95,14582,17570,36.13,33.93,40365,51785,51,Orissa,Sambalpur,21.515752380952385,84.34958483245157
712,2009 (2004),8,Orissa,Sambalpur,8386,13123,19.36,22.52,18016,23317,41.6,40.02,16903,21819,39.03,37.45,43305,58260,57,Orissa,Sambalpur,21.515752380952385,84.34958483245157
712,2010 (2004),8,Orissa,Sambalpur,9005,15383,19.18,22.29,19650,27995,41.85,40.57,18293,25634,38.96,37.14,46949,69012,67,Orissa,Sambalpur,21.515752380952385,84.34958483245157
712,2011 (2004),8,Orissa,Sambalpur,8434,14507,17.65,19.96,19866,29507,41.58,40.6,19481,28670,40.77,39.44,47781,72684,70,Orissa,Sambalpur,21.515752380952385,84.34958483245157
712,2012 (2004),8,Orissa,Sambalpur,9172,19399,18.18,22.9,20507,32841,40.64,38.76,20784,32487,41.19,38.34,50463,84726,81,Orissa,Sambalpur,21.515752380952385,84.34958483245157
712,2013 (2004),8,Orissa,Sambalpur,8706,21410,16.8,23.07,20841,34807,40.22,37.5,22267,36595,42.97,39.43,51815,92811,87,Orissa,Sambalpur,21.515752380952385,84.34958483245157
713,2007 (2004),8,Orissa,Sundargarh,8021,12282,9.12,10.99,54913,71117,62.44,63.64,25007,28349,28.44,25.37,87942,111748,56,Orissa,Sundargarh,22.06354819277107,84.50524819277099
713,2008 (2004),8,Orissa,Sundargarh,8092,12265,8.45,9.21,59870,87011,62.54,65.3,27767,33964,29.01,25.49,95729,133240,66,Orissa,Sundargarh,22.06354819277107,84.50524819277099
713,2009 (2004),8,Orissa,Sundargarh,8859,13690,8.99,9.79,59293,85370,60.14,61.04,30443,40809,30.88,29.18,98595,139868,69,Orissa,Sundargarh,22.06354819277107,84.50524819277099
713,2010 (2004),8,Orissa,Sundargarh,9306,15872,8.97,9.12,61479,109853,59.24,63.1,32997,48365,31.79,27.78,103782,174090,84,Orissa,Sundargarh,22.06354819277107,84.50524819277099
713,2011 (2004),8,Orissa,Sundargarh,8877,15184,8.29,8.09,64279,119488,60.03,63.67,33917,53006,31.68,28.24,107073,187678,90,Orissa,Sundargarh,22.06354819277107,84.50524819277099
713,2012 (2004),8,Orissa,Sundargarh,9730,20389,8.46,9.41,69814,136074,60.71,62.83,35446,60111,30.83,27.76,114990,216573,102,Orissa,Sundargarh,22.06354819277107,84.50524819277099
713,2013 (2004),8,Orissa,Sundargarh,9376,22801,7.71,9.52,74027,147740,60.91,61.71,38136,68882,31.38,28.77,121538,239422,111,Orissa,Sundargarh,22.06354819277107,84.50524819277099
803,2007 (2004),13,West Bengal,Nadia,26577,33535,27.18,29.15,16577,19403,16.95,16.87,54618,62099,55.86,53.98,97772,115037,23,West Bengal,Nadia,23.56410971055088,88.58293034547152
803,2008 (2004),13,West Bengal,Nadia,24251,33953,24.6,26.9,15964,20941,16.2,16.59,58353,71310,59.2,56.5,98568,126205,25,West Bengal,Nadia,23.56410971055088,88.58293034547152
803,2009 (2004),13,West Bengal,Nadia,32086,52420,28.19,32.86,17955,23649,15.77,14.83,63795,83445,56.04,52.31,113836,159514,32,West Bengal,Nadia,23.56410971055088,88.58293034547152
803,2010 (2004),13,West Bengal,Nadia,32971,61754,27.61,33.56,18659,26577,15.63,14.44,67767,95690,56.76,52.0,119397,184021,36,West Bengal,Nadia,23.56410971055088,88.58293034547152
803,2011 (2004),13,West Bengal,Nadia,31114,64412,25.47,31.36,18893,30483,15.47,14.84,72149,110523,59.06,53.8,122156,205418,40,West Bengal,Nadia,23.56410971055088,88.58293034547152
803,2012 (2004),13,West Bengal,Nadia,30250,67261,23.63,29.28,19852,34187,15.51,14.88,77925,128306,60.87,55.84,128026,229754,44,West Bengal,Nadia,23.56410971055088,88.58293034547152
803,2013 (2004),13,West Bengal,Nadia,29781,70754,22.09,27.74,21907,39161,16.25,15.35,83152,145145,61.67,56.91,134840,255061,48,West Bengal,Nadia,23.56410971055088,88.58293034547152
804,2007 (2004),13,West Bengal,Murshidabad,44654,56718,41.74,44.28,17780,20808,16.62,16.25,44541,50555,41.64,39.47,106975,128082,20,West Bengal,Murshidabad,24.25950655391121,88.16816860465121
804,2008 (2004),13,West Bengal,Murshidabad,42402,59897,39.03,42.12,17281,22519,15.91,15.84,48962,59786,45.07,42.04,108645,142202,21,West Bengal,Murshidabad,24.25950655391121,88.16816860465121
804,2009 (2004),13,West Bengal,Murshidabad,50157,82542,39.9,45.56,19864,26154,15.8,14.44,55674,72461,44.29,40.0,125695,181157,27,West Bengal,Murshidabad,24.25950655391121,88.16816860465121
804,2010 (2004),13,West Bengal,Murshidabad,45685,86228,35.62,42.55,21226,30298,16.55,14.95,61331,86142,47.82,42.5,128242,202668,29,West Bengal,Murshidabad,24.25950655391121,88.16816860465121
804,2011 (2004),13,West Bengal,Murshidabad,45109,93772,33.46,40.15,22448,36784,16.65,15.75,67270,102982,49.89,44.1,134827,233539,33,West Bengal,Murshidabad,24.25950655391121,88.16816860465121
804,2012 (2004),13,West Bengal,Murshidabad,45959,102460,31.91,38.34,24275,42766,16.85,16.0,73811,122026,51.24,45.66,144045,267252,37,West Bengal,Murshidabad,24.25950655391121,88.16816860465121
804,2013 (2004),13,West Bengal,Murshidabad,47371,111628,30.54,37.03,26811,48458,17.28,16.07,80955,141367,52.18,46.9,155136,301452,41,West Bengal,Murshidabad,24.25950655391121,88.16816860465121
806,2007 (2004),13,West Bengal,Birbhum,28001,35755,41.49,44.17,11386,13320,16.87,16.45,28104,31879,41.64,39.38,67491,80954,25,West Bengal,Birbhum,24.06389342723,87.65153089201888
806,2008 (2004),13,West Bengal,Birbhum,26890,38250,39.6,42.85,11119,14534,16.38,16.28,29889,36479,44.02,40.87,67898,89263,27,West Bengal,Birbhum,24.06389342723,87.65153089201888
806,2009 (2004),13,West Bengal,Birbhum,32220,53419,41.24,47.09,12756,16837,16.33,14.84,33144,43187,42.43,38.07,78120,113444,33,West Bengal,Birbhum,24.06389342723,87.65153089201888
806,2010 (2004),13,West Bengal,Birbhum,33689,64381,40.65,48.01,13848,19857,16.71,14.81,35342,49859,42.64,37.18,82878,134096,39,West Bengal,Birbhum,24.06389342723,87.65153089201888
806,2011 (2004),13,West Bengal,Birbhum,33418,70198,38.93,46.04,14416,24086,16.8,15.8,37997,58179,44.27,38.16,85831,152463,44,West Bengal,Birbhum,24.06389342723,87.65153089201888
806,2012 (2004),13,West Bengal,Birbhum,34344,77093,38.15,45.06,14917,26743,16.57,15.63,40766,67261,45.28,39.31,90026,171097,48,West Bengal,Birbhum,24.06389342723,87.65153089201888
806,2013 (2004),13,West Bengal,Birbhum,35689,83637,37.19,43.87,16731,30916,17.44,16.22,43540,76107,45.37,39.92,95960,190660,53,West Bengal,Birbhum,24.06389342723,87.65153089201888
807,2007 (2004),13,West Bengal,Bankura,34696,44200,42.33,44.8,11194,13055,13.66,13.23,36066,41409,44.01,41.97,81956,98663,29,West Bengal,Bankura,23.081280892857155,87.12640053571437
807,2008 (2004),13,West Bengal,Bankura,35366,50244,41.25,44.37,10999,14260,12.83,12.59,39366,48722,45.92,43.03,85730,113226,33,West Bengal,Bankura,23.081280892857155,87.12640053571437
807,2009 (2004),13,West Bengal,Bankura,41644,68919,42.53,47.92,12408,16200,12.67,11.26,43856,58703,44.79,40.82,97908,143822,41,West Bengal,Bankura,23.081280892857155,87.12640053571437
807,2010 (2004),13,West Bengal,Bankura,43194,82255,41.08,47.8,13223,18544,12.58,10.78,48734,71296,46.35,41.43,105151,172095,48,West Bengal,Bankura,23.081280892857155,87.12640053571437
807,2011 (2004),13,West Bengal,Bankura,44255,93186,39.56,46.33,12970,21135,11.59,10.51,54637,86824,48.84,43.16,111862,201145,56,West Bengal,Bankura,23.081280892857155,87.12640053571437
807,2012 (2004),13,West Bengal,Bankura,46939,105597,38.43,44.84,13601,23608,11.14,10.02,61597,106290,50.43,45.13,122136,235495,65,West Bengal,Bankura,23.081280892857155,87.12640053571437
807,2013 (2004),13,West Bengal,Bankura,50359,118402,38.54,44.24,14675,26273,11.23,9.82,65645,122962,50.23,45.94,130678,267637,73,West Bengal,Bankura,23.081280892857155,87.12640053571437
812,2007 (2004),13,West Bengal,Jalpaiguri,26945,34269,27.59,29.61,15716,18430,16.09,15.93,54987,63028,56.31,54.46,97649,115727,32,West Bengal,Jalpaiguri,26.62642031250004,89.04154375000003
812,2008 (2004),13,West Bengal,Jalpaiguri,25535,36252,25.03,27.51,15147,19779,14.85,15.01,61339,75724,60.12,57.47,102021,131755,36,West Bengal,Jalpaiguri,26.62642031250004,89.04154375000003
812,2009 (2004),13,West Bengal,Jalpaiguri,28044,46309,24.87,29.12,16936,22426,15.02,14.1,67797,90291,60.12,56.78,112777,159026,42,West Bengal,Jalpaiguri,26.62642031250004,89.04154375000003
812,2010 (2004),13,West Bengal,Jalpaiguri,29653,56201,24.35,29.71,18017,26031,14.79,13.76,74122,106957,60.86,56.53,121793,189190,50,West Bengal,Jalpaiguri,26.62642031250004,89.04154375000003
812,2011 (2004),13,West Bengal,Jalpaiguri,29068,61596,22.92,28.38,16986,28341,13.4,13.06,80748,127105,63.68,58.56,126802,217042,56,West Bengal,Jalpaiguri,26.62642031250004,89.04154375000003
812,2012 (2004),13,West Bengal,Jalpaiguri,29464,66654,21.75,26.7,18330,32978,13.53,13.21,87692,149997,64.72,60.09,135486,249630,63,West Bengal,Jalpaiguri,26.62642031250004,89.04154375000003
812,2013 (2004),13,West Bengal,Jalpaiguri,30231,71726,21.02,25.55,20253,37518,14.08,13.37,93340,171463,64.9,61.08,143823,280708,70,West Bengal,Jalpaiguri,26.62642031250004,89.04154375000003
821,2007 (2004),13,West Bengal,Kolkata,976,1177,0.17,0.19,151736,176549,27.02,28.2,408946,448288,72.81,71.61,561658,626014,138,West Bengal,Kolkata,22.550581481481483,88.3527648148148
821,2008 (2004),13,West Bengal,Kolkata,990,1317,0.16,0.18,151119,193142,24.73,26.21,459037,542399,75.11,73.61,611145,736858,163,West Bengal,Kolkata,22.550581481481483,88.3527648148148
821,2009 (2004),13,West Bengal,Kolkata,1016,1547,0.16,0.19,166696,214632,26.46,26.77,462322,585461,73.38,73.03,630033,801640,178,West Bengal,Kolkata,22.550581481481483,88.3527648148148
821,2010 (2004),13,West Bengal,Kolkata,981,1652,0.14,0.17,178377,244480,25.93,25.74,508569,703644,73.93,74.09,687927,949777,211,West Bengal,Kolkata,22.550581481481483,88.3527648148148
821,2011 (2004),13,West Bengal,Kolkata,992,1923,0.13,0.17,184909,282695,24.53,25.19,567916,837769,75.34,74.64,753817,1122387,250,West Bengal,Kolkata,22.550581481481483,88.3527648148148
821,2012 (2004),13,West Bengal,Kolkata,1003,2145,0.12,0.17,196253,317377,24.11,24.44,616650,978883,75.76,75.39,813905,1298404,289,West Bengal,Kolkata,22.550581481481483,88.3527648148148
821,2013 (2004),13,West Bengal,Kolkata,1031,2576,0.12,0.17,212030,351400,23.92,23.49,673442,1141804,75.97,76.34,886503,1495779,334,West Bengal,Kolkata,22.550581481481483,88.3527648148148
902,2007 (2004),2,Bihar,Muzaffarpur,10463,12494,22.86,22.84,6716,8003,14.67,14.63,28598,34214,62.47,62.54,45777,54711,13,Bihar,Muzaffarpur,26.18664417177915,85.32745092024543
902,2008 (2004),2,Bihar,Muzaffarpur,11316,16488,22.03,24.17,7706,9960,15.0,14.6,32346,41777,62.97,61.24,51369,68224,15,Bihar,Muzaffarpur,26.18664417177915,85.32745092024543
902,2009 (2004),2,Bihar,Muzaffarpur,9659,15432,17.43,19.4,8967,11890,16.18,14.94,36794,52242,66.39,65.66,55420,79564,17,Bihar,Muzaffarpur,26.18664417177915,85.32745092024543
902,2010 (2004),2,Bihar,Muzaffarpur,11601,20751,18.17,20.76,11545,16811,18.08,16.82,40712,62379,63.75,62.42,63858,99940,21,Bihar,Muzaffarpur,26.18664417177915,85.32745092024543
902,2011 (2004),2,Bihar,Muzaffarpur,12681,24539,17.57,19.62,14580,23209,20.21,18.56,44899,77333,62.22,61.83,72160,125081,26,Bihar,Muzaffarpur,26.18664417177915,85.32745092024543
902,2012 (2004),2,Bihar,Muzaffarpur,13490,29800,16.08,18.58,17242,29496,20.55,18.39,53173,101101,63.37,63.03,83906,160397,33,Bihar,Muzaffarpur,26.18664417177915,85.32745092024543
902,2013 (2004),2,Bihar,Muzaffarpur,13137,31110,14.21,16.35,19210,35172,20.77,18.48,60132,124012,65.02,65.17,92478,190294,38,Bihar,Muzaffarpur,26.18664417177915,85.32745092024543
903,2007 (2004),2,Bihar,Darbhanga,7553,9024,22.98,22.88,4328,5169,13.17,13.11,20988,25249,63.85,64.02,32869,39442,11,Bihar,Darbhanga,26.146187719298258,85.97387352472099
903,2008 (2004),2,Bihar,Darbhanga,8195,11969,22.49,24.64,4937,6398,13.55,13.17,23301,30209,63.96,62.19,36433,48576,13,Bihar,Darbhanga,26.146187719298258,85.97387352472099
903,2009 (2004),2,Bihar,Darbhanga,7142,11428,18.46,20.46,5705,7584,14.74,13.58,25851,36839,66.8,65.96,38698,55850,15,Bihar,Darbhanga,26.146187719298258,85.97387352472099
903,2010 (2004),2,Bihar,Darbhanga,8474,15156,19.3,21.95,7288,10622,16.6,15.38,28154,43281,64.11,62.67,43915,69060,18,Bihar,Darbhanga,26.146187719298258,85.97387352472099
903,2011 (2004),2,Bihar,Darbhanga,9577,18561,19.55,21.69,9258,14781,18.9,17.28,30155,52219,61.55,61.03,48990,85561,22,Bihar,Darbhanga,26.146187719298258,85.97387352472099
903,2012 (2004),2,Bihar,Darbhanga,10542,23333,18.57,21.35,10838,18601,19.09,17.02,35392,67358,62.34,61.63,56772,109291,27,Bihar,Darbhanga,26.146187719298258,85.97387352472099
903,2013 (2004),2,Bihar,Darbhanga,10615,25216,17.25,19.62,12013,22080,19.52,17.18,38925,81249,63.24,63.21,61553,128545,31,Bihar,Darbhanga,26.146187719298258,85.97387352472099
904,2007 (2004),2,Bihar,Saharsa,6689,7965,39.08,38.92,2540,3054,14.84,14.92,7887,9447,46.08,46.16,17116,20466,12,Bihar,Saharsa,25.821270696721303,86.54670819672135
904,2008 (2004),2,Bihar,Saharsa,7855,11390,39.9,42.62,2964,3889,15.06,14.55,8867,11447,45.04,42.83,19686,26726,15,Bihar,Saharsa,25.821270696721303,86.54670819672135
904,2009 (2004),2,Bihar,Saharsa,6767,10871,33.6,36.71,3442,4671,17.09,15.77,9933,14075,49.31,47.52,20142,29616,16,Bihar,Saharsa,25.821270696721303,86.54670819672135
904,2010 (2004),2,Bihar,Saharsa,8670,15729,35.81,40.13,4615,6829,19.06,17.42,10922,16635,45.12,42.44,24208,39193,21,Bihar,Saharsa,25.821270696721303,86.54670819672135
904,2011 (2004),2,Bihar,Saharsa,10028,19545,38.17,41.61,4504,7255,17.15,15.45,11737,20171,44.68,42.94,26269,46971,25,Bihar,Saharsa,25.821270696721303,86.54670819672135
904,2012 (2004),2,Bihar,Saharsa,11252,25275,37.32,41.99,5266,9134,17.47,15.17,13630,25789,45.21,42.84,30147,60199,31,Bihar,Saharsa,25.821270696721303,86.54670819672135
904,2013 (2004),2,Bihar,Saharsa,11366,27436,35.08,39.3,5945,11078,18.35,15.87,15089,31296,46.57,44.83,32399,69810,35,Bihar,Saharsa,25.821270696721303,86.54670819672135
906,2007 (2004),2,Bihar,Saran,9525,11361,29.79,29.86,4667,5597,14.6,14.71,17778,21088,55.61,55.43,31969,38045,10,Bihar,Saran,25.89656077844312,84.82266287425155
906,2008 (2004),2,Bihar,Saran,10212,14725,28.95,31.44,5319,6945,15.08,14.83,19741,25172,55.97,53.74,35272,46842,13,Bihar,Saran,25.89656077844312,84.82266287425155
906,2009 (2004),2,Bihar,Saran,9129,14491,24.0,26.7,6244,8395,16.42,15.47,22657,31386,59.58,57.83,38031,54272,14,Bihar,Saran,25.89656077844312,84.82266287425155
906,2010 (2004),2,Bihar,Saran,11022,19749,25.22,29.15,8081,11886,18.49,17.54,24608,36123,56.3,53.31,43711,67758,17,Bihar,Saran,25.89656077844312,84.82266287425155
906,2011 (2004),2,Bihar,Saran,12179,23514,25.18,28.22,10072,16177,20.82,19.42,26121,43623,54.0,52.36,48372,83314,21,Bihar,Saran,25.89656077844312,84.82266287425155
906,2012 (2004),2,Bihar,Saran,13085,29024,23.82,27.77,11509,19894,20.95,19.04,30346,55586,55.23,53.19,54941,104504,26,Bihar,Saran,25.89656077844312,84.82266287425155
906,2013 (2004),2,Bihar,Saran,12751,30376,21.63,25.15,12769,23690,21.66,19.61,33432,66726,56.71,55.24,58952,120793,29,Bihar,Saran,25.89656077844312,84.82266287425155
907,2007 (2004),2,Bihar,Patna,11859,14113,9.84,10.0,25264,29852,20.96,21.16,83386,97131,69.2,68.84,120508,141096,26,Bihar,Patna,25.40297114503818,85.3198433587787
907,2008 (2004),2,Bihar,Patna,12711,18444,9.48,10.76,29064,37118,21.67,21.65,92372,115867,68.86,67.59,134148,171428,31,Bihar,Patna,25.40297114503818,85.3198433587787
907,2009 (2004),2,Bihar,Patna,10181,16380,7.11,8.35,32060,41856,22.38,21.34,101038,137914,70.52,70.31,143279,196150,35,Bihar,Patna,25.40297114503818,85.3198433587787
907,2010 (2004),2,Bihar,Patna,12459,22614,7.77,9.51,39881,57329,24.87,24.1,108049,157930,67.37,66.39,160389,237873,42,Bihar,Patna,25.40297114503818,85.3198433587787
907,2011 (2004),2,Bihar,Patna,13996,27289,7.75,9.29,50594,79374,28.03,27.03,115918,187029,64.22,63.68,180508,293692,50,Bihar,Patna,25.40297114503818,85.3198433587787
907,2012 (2004),2,Bihar,Patna,15247,34228,7.35,9.35,59459,99815,28.65,27.26,132804,232170,64.0,63.4,207510,366213,61,Bihar,Patna,25.40297114503818,85.3198433587787
907,2013 (2004),2,Bihar,Patna,14968,36081,6.59,8.39,67036,119852,29.5,27.86,145252,274251,63.92,63.75,227255,430184,71,Bihar,Patna,25.40297114503818,85.3198433587787
909,2007 (2004),2,Bihar,Bhagalpur,8569,10207,25.69,25.64,6943,8294,20.82,20.83,17838,21309,53.49,53.53,33350,39810,14,Bihar,Bhagalpur,25.277192885375477,87.04213814229242
909,2008 (2004),2,Bihar,Bhagalpur,9339,13538,25.07,27.32,8047,10446,21.6,21.08,19865,25566,53.33,51.6,37251,49550,17,Bihar,Bhagalpur,25.277192885375477,87.04213814229242
909,2009 (2004),2,Bihar,Bhagalpur,8425,13506,21.03,23.5,9336,12459,23.31,21.68,22298,31505,55.66,54.82,40058,57470,20,Bihar,Bhagalpur,25.277192885375477,87.04213814229242
909,2010 (2004),2,Bihar,Bhagalpur,10498,18991,22.65,26.13,11784,17217,25.43,23.69,24061,36464,51.92,50.18,46343,72673,24,Bihar,Bhagalpur,25.277192885375477,87.04213814229242
909,2011 (2004),2,Bihar,Bhagalpur,11867,23084,23.01,25.85,13778,21982,26.71,24.61,25934,44249,50.28,49.54,51579,89315,29,Bihar,Bhagalpur,25.277192885375477,87.04213814229242
909,2012 (2004),2,Bihar,Bhagalpur,13019,29153,22.31,26.11,15094,25809,25.87,23.12,30234,56680,51.82,50.77,58347,111642,36,Bihar,Bhagalpur,25.277192885375477,87.04213814229242
909,2013 (2004),2,Bihar,Bhagalpur,12890,31004,20.33,23.77,17021,31164,26.85,23.89,33480,68275,52.82,52.34,63390,130442,41,Bihar,Bhagalpur,25.277192885375477,87.04213814229242
912,2007 (2004),2,Bihar,Gaya,4325,5168,14.33,14.35,4491,5323,14.88,14.78,21366,25529,70.79,70.87,30182,36020,9,Bihar,Gaya,24.7266541547278,84.94291217765044
912,2008 (2004),2,Bihar,Gaya,4566,6429,13.65,14.74,5207,6668,15.56,15.28,23688,30529,70.79,69.98,33462,43626,11,Bihar,Gaya,24.7266541547278,84.94291217765044
912,2009 (2004),2,Bihar,Gaya,3752,5748,10.56,11.46,5773,7566,16.25,15.08,26009,36856,73.2,73.46,35533,50170,12,Bihar,Gaya,24.7266541547278,84.94291217765044
912,2010 (2004),2,Bihar,Gaya,4446,7754,11.01,12.53,7360,10598,18.23,17.13,28564,43523,70.75,70.34,40371,61874,14,Bihar,Gaya,24.7266541547278,84.94291217765044
